ID,Package,CWE,CVE,Date,Disclosed_Date,Platform,Version Range,GitHub URL,Source
GHSA-7w2v-35j3-xrm9,baserproject/basercms,CWE-79,CVE-2022-42486,7 Dec 2022,,Composer,"[0,4.7.2)",'url': 'https://github.com/baserproject/basercms'},Git
GHSA-8cf7-32gw-wr33,jsonwebtoken,CWE-327,CVE-2022-23539,22 Dec 2022,,NPM,"[0,9.0.0)",'url': 'https://github.com/auth0/node-jsonwebtoken'},Git
GHSA-7qpw-2j9m-rw8c,github.com/usememos/memos,CWE-1220,CVE-2022-4813,28 Dec 2022,,Go,"[0,0.9.1)",'url': 'https://github.com/usememos/memos'},Git
GHSA-7rf3-mqpx-h7xg,org.codehaus.jettison:jettison,CWE-787,CVE-2022-45685,13 Dec 2022,,Maven,"[0,1.5.2)",https://github.com/jettison-json/jettison,Git
GHSA-6vh6-72g6-xqx2,feehi/feehicms,CWE-79,CVE-2022-40002,15 Dec 2022,,Composer,"[0,2.1.1]",https://github.com/liufee/cms,Git
GHSA-642q-2q68-9j3p,github.com/usememos/memos,CWE-352,CVE-2022-4849,29 Dec 2022,,Go,"[0,0.9.1)",'url': 'https://github.com/usememos/memos'},Git
GHSA-67fx-wx78-jx33,helm.sh/helm/v3,CWE-476,CVE-2022-23526,14 Dec 2022,,Go,"[0,3.10.3)",https://github.com/helm/helm,Git
GHSA-6jj8-mqx2-7fg5,feehi/feehicms,CWE-79,CVE-2020-36607,15 Dec 2022,,Composer,"[0,2.0.8]",https://github.com/liufee/cms,Git
GHSA-53c4-hhmh-vw5q,helm.sh/helm/v3,CWE-476,CVE-2022-23525,14 Dec 2022,,Go,"[0,3.10.3)",https://github.com/helm/helm,Git
GHSA-5jqp-wmhj-g33f,github.com/usememos/memos,CWE-352,CVE-2022-4844,29 Dec 2022,,Go,"[0,0.9.0]",'url': 'https://github.com/usememos/memos'},Git
GHSA-4348-x292-h437,github.com/ntbosscher/gobase,CWE-362,CVE-2022-2583,28 Dec 2022,,Go,"[0,0.7.2)",'url': 'https://github.com/ntbosscher/gobase'},Git
GHSA-3c5x-4hvx-qrrr,graphite-web,CWE-79,CVE-2022-4728,27 Dec 2022,,PyPI,"[0,1.1.10]",'url': 'https://github.com/graphite-project/graphite-web'},Git
GHSA-3mmh-vq9w-4c3g,microweber/microweber,CWE-79,CVE-2022-4617,21 Dec 2022,,Composer,"[0,1.3.1]",'url': 'https://github.com/microweber/microweber'},Git
GHSA-xxcj-rhqg-m46g,tensorflow,CWE-476,CVE-2022-41889,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-xf83-q765-xm6m,tensorflow,,,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-xgq8-jq9w-77r5,org.apache.archiva:archiva-common,CWE-862,CVE-2022-40309,15 Nov 2022,,Maven,"[0,2.2.9)",,Git
GHSA-xvwp-h6jv-7472,tensorflow,CWE-125,CVE-2022-41900,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-vvxf-r4vm-2vm6,silverstripe/framework,CWE-79,CVE-2022-38462,21 Nov 2022,,Composer,"[4.0.0,4.11.13)",,Git
GHSA-w37g-rhq8-7m4j,org.yaml:snakeyaml,CWE-121,CVE-2022-41854,11 Nov 2022,,Maven,"[0,1.32)",,Git
GHSA-wc6r-4ggc-79w5,silverstripe/framework,CWE-79,CVE-2022-37429,21 Nov 2022,,Composer,"[4.0.0,4.11.13)",,Git
GHSA-rwcf-gq22-ph83,github.com/IBAX-io/go-ibax,CWE-89,CVE-2022-3800,1 Nov 2022,,Go,"[0,1.4.2)",'url': 'https://github.com/IBAX-io/go-ibax'},Git
GHSA-v42f-hq78-8c5m,github.com/mattermost/mattermost-server,CWE-770,CVE-2022-4045,23 Nov 2022,,Go,"[0,7.1.4)[7.2.0,7.2.1)[7.3.0,7.3.1)",,Git
GHSA-v87q-rpwp-qr7q,org.jeecgframework.boot:jeecg-boot-common,CWE-89,CVE-2022-45210,25 Nov 2022,,Maven,"[0,3.4.4)",https://github.com/jeecgboot/jeecg-boot,Git
GHSA-vq39-q549-g786,concrete5/concrete5,CWE-79,CVE-2022-43967,15 Nov 2022,,Composer,"[0,8.5.10)[9.0.0,9.1.3)",,Git
GHSA-r4gq-hv2r-mrf5,librenms/librenms,CWE-79,CVE-2022-3516,20 Nov 2022,,Composer,"[0,22.10.0)",https://github.com/librenms/librenms,Git
GHSA-r9xx-4cmv-856x,tribalsystems/zenario,CWE-79,CVE-2022-44069,16 Nov 2022,,Composer,"[0,9.3.57186]",,Git
GHSA-rg6w-c352-p8pg,concrete5/concrete5,CWE-79,CVE-2022-43692,15 Nov 2022,,Composer,"[0,8.5.10)[9.0.0,9.1.3)",,Git
GHSA-rmf2-pwfq-h75j,apache-airflow,CWE-78,CVE-2022-40189,22 Nov 2022,,PyPI,"[0,2.3.0)",https://github.com/apache/airflow,Git
GHSA-qch4-jmf8-xvp7,librenms/librenms,CWE-79,CVE-2022-4067,20 Nov 2022,,Composer,"[0,22.10.0)",https://github.com/librenms/librenms,Git
GHSA-qw4w-vq8v-2wcv,silverstripe/framework,CWE-79,CVE-2022-37430,21 Nov 2022,,Composer,"[4.0.0,4.11.13)",,Git
GHSA-p55m-g4m3-qmrp,librenms/librenms,CWE-79,CVE-2022-4069,20 Nov 2022,,Composer,"[0,22.10.0)",https://github.com/librenms/librenms,Git
GHSA-mgqh-3qm7-gx82,github.com/IBAX-io/go-ibax,CWE-89,CVE-2022-3798,1 Nov 2022,,Go,"[0,1.4.2)",'url': 'https://github.com/IBAX-io/go-ibax'},Git
GHSA-j43m-4pxc-hmqj,tribalsystems/zenario,CWE-79,CVE-2022-44071,16 Nov 2022,,Composer,"[0,9.3.57186]",,Git
GHSA-jfmc-3975-fv5f,concrete5/concrete5,CWE-79,CVE-2022-43694,15 Nov 2022,,Composer,"[0,8.5.10)[9.0.0,9.1.3)",,Git
GHSA-jrvr-gmqv-hgrh,intelliants/subrion,CWE-79,CVE-2022-43121,9 Nov 2022,,Composer,"[0,4.2.1]",https://github.com/intelliants/subrion,Git
GHSA-hc4j-7mqg-cxjj,phpservermon/phpservermon,CWE-1241,CVE-2021-4241,16 Nov 2022,,Composer,"[0,3.6.0)",https://github.com/phpservermon/phpservermon,Git
GHSA-gmf5-q34v-vwvp,tribalsystems/zenario,CWE-79,CVE-2022-44073,16 Nov 2022,,Composer,"[0,9.3.57186]",,Git
GHSA-gq2j-cr96-gvqx,tensorflow,CWE-125,CVE-2022-41895,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-frqp-wp83-qggv,tensorflow,CWE-125,CVE-2022-41910,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-g23g-mw97-65c8,github.com/IBAX-io/go-ibax,CWE-89,CVE-2022-3802,1 Nov 2022,,Go,"[0,1.4.2)",'url': 'https://github.com/IBAX-io/go-ibax'},Git
GHSA-g5cj-5h58-j93w,org.jeecgframework.boot:jeecg-boot-common,CWE-89,CVE-2022-45206,25 Nov 2022,,Maven,"[0,3.4.4)",https://github.com/jeecgboot/jeecg-boot,Git
GHSA-g6jc-xrc3-4wwq,ibexa/admin-ui,,,10 Nov 2022,,Composer,"[4.2.0,4.2.3)",https://github.com/ibexa/admin-ui,Git
GHSA-g8jw-8vpv-pv5q,backdrop/backdrop,CWE-79,CVE-2022-42096,21 Nov 2022,,Composer,"[0,1.23.0]",https://github.com/backdrop/backdrop,Git
GHSA-f3hw-3h74-wr98,librenms/librenms,CWE-79,CVE-2022-4068,20 Nov 2022,,Composer,"[0,22.10.0)",https://github.com/librenms/librenms,Git
GHSA-f454-jm6x-56q6,tribalsystems/zenario,CWE-79,CVE-2022-44070,16 Nov 2022,,Composer,"[0,9.3.57186]",,Git
GHSA-fcgf-j8cf-h2rm,github.com/IBAX-io/go-ibax,CWE-89,CVE-2022-3799,1 Nov 2022,,Go,"[0,1.4.2)",'url': 'https://github.com/IBAX-io/go-ibax'},Git
GHSA-cg88-rpvp-cjv5,tensorflow,CWE-125,CVE-2022-41902,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-f2w8-jw48-fr7j,tensorflow,CWE-125,CVE-2022-41897,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-9jc5-9wh5-mc36,concrete5/concrete5,CWE-79,CVE-2022-43688,15 Nov 2022,,Composer,"[0,8.5.10)[9.0.0,9.1.3)",,Git
GHSA-97w9-gcc7-vr8g,phpservermon/phpservermon,CWE-1241,CVE-2021-4240,16 Nov 2022,,Composer,"[0,3.6.0)",https://github.com/phpservermon/phpservermon,Git
GHSA-7wqf-h36w-47mc,apache-airflow,CWE-78,CVE-2022-38649,22 Nov 2022,,PyPI,"[0,2.3.0)",https://github.com/apache/airflow,Git
GHSA-8782-xgh5-r7mv,concrete5/concrete5,CWE-79,CVE-2022-43968,15 Nov 2022,,Composer,"[0,8.5.10)[9.0.0,9.1.3)",,Git
GHSA-79gx-3fm8-qxqq,microweber/microweber,CWE-79,CVE-2022-0698,25 Nov 2022,,Composer,"[0,1.3.1]",'url': 'https://github.com/microweber/microweber'}],Git
GHSA-67pf-62xr-q35m,tensorflow,CWE-617,CVE-2022-41893,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-54pp-c6pp-7fpx,tensorflow,CWE-131,CVE-2022-41886,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-5h77-4245-pg5p,librenms/librenms,CWE-79,CVE-2022-3562,20 Nov 2022,,Composer,"[0,22.10.0)",https://github.com/librenms/librenms,Git
GHSA-5jph-wrq7-v9hf,github.com/mattermost/mattermost-server,CWE-770,CVE-2022-4044,23 Nov 2022,,Go,"[0,7.1.4)[7.2.0,7.2.1)[7.3.0,7.3.1)",,Git
GHSA-45r6-j3cc-6mxx,apache-airflow,CWE-78,CVE-2022-40954,22 Nov 2022,,PyPI,"[0,2.3.0)",https://github.com/apache/airflow,Git
GHSA-4j2x-v3mr-467m,org.jeecgframework.boot:jeecg-boot-common,CWE-89,CVE-2022-45207,25 Nov 2022,,Maven,"[0,3.4.4)",https://github.com/jeecgboot/jeecg-boot,Git
GHSA-3ppm-fwhm-qqg6,feehi/cms,CWE-79,CVE-2022-43320,9 Nov 2022,,Composer,"[0,2.1.1]",,Git
GHSA-3wmg-28v9-8hf6,intelliants/subrion,CWE-79,CVE-2022-43120,9 Nov 2022,,Composer,"[0,4.2.1]",https://github.com/intelliants/subrion,Git
GHSA-368v-7v32-52fx,tensorflow,CWE-131,CVE-2022-41907,21 Nov 2022,,PyPI,"[0,2.8.4)[2.9.0,2.9.3)[2.10.0,2.10.1)[0,2.8.4)[0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0,2.10.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-395x-wv32-44v5,baserproject/basercms,CWE-79,CVE-2022-39325,28 Nov 2022,,Composer,"[0,4.7.2)",https://github.com/baserproject/basercms,Git
GHSA-264w-gw9g-fhgj,librenms/librenms,CWE-79,CVE-2022-3561,20 Nov 2022,,Composer,"[0,22.10.0)",https://github.com/librenms/librenms,Git
GHSA-25gv-mvm7-5h3h,org.jeecgframework.boot:jeecg-boot-common,CWE-89,CVE-2022-45208,25 Nov 2022,,Maven,"[0,3.4.4)",https://github.com/jeecgboot/jeecg-boot,Git
GHSA-wr74-2v66-57pp,thorsten/phpmyfaq,CWE-79,CVE-2022-3765,31 Oct 2022,,Composer,"[0,3.1.8)",'url': 'https://github.com/thorsten/phpmyfaq'},Git
GHSA-x8x2-wc2h-wc48,rdiffweb,CWE-770,CVE-2022-3439,14 Oct 2022,,PyPI,"[0,2.5.0)",https://github.com/ikus060/rdiffweb,Git
GHSA-qpv8-4pjq-qqh7,feathers-sequelize,CWE-89,CVE-2022-2422,26 Oct 2022,,NPM,"[6.0.0,6.3.4)",https://github.com/feathersjs-ecosystem/feathers-sequelize,Git
GHSA-r29w-r9ph-vm76,org.apache.xmlgraphics:batik,CWE-918,CVE-2022-41704,25 Oct 2022,,Maven,"[0,1.16)",,Git
GHSA-r737-347m-wqc7,browserify-shim,CWE-1321,CVE-2022-37621,29 Oct 2022,,NPM,"[0,3.8.16)",'url': 'https://github.com/thlorenz/browserify-shim'},Git
GHSA-rwqr-m72q-v6cm,org.apache.xmlgraphics:batik,CWE-918,CVE-2022-42890,25 Oct 2022,,Maven,"[0,1.16)",,Git
GHSA-v9fj-h8g6-4w9q,yetiforce/yetiforce-crm,CWE-79,CVE-2022-3002,6 Oct 2022,,Composer,"[0,6.4.0]",,Git
GHSA-mf2h-6mg2-px9x,commons-jxpath:commons-jxpath,CWE-787,CVE-2022-40158,6 Oct 2022,,Maven,"[0,1.3]",,Git
GHSA-mg5h-rhjq-6v84,thorsten/phpmyfaq,CWE-79,CVE-2022-3766,31 Oct 2022,,Composer,"[0,3.1.8)",'url': 'https://github.com/thorsten/phpmyfaq'},Git
GHSA-mqxp-cjr9-c5jm,commons-jxpath:commons-jxpath,CWE-787,CVE-2022-40160,6 Oct 2022,,Maven,"[0,1.3]",,Git
GHSA-jc69-hjw2-fm86,com.amazon.redshift:redshift-jdbc42,CWE-704,CVE-2022-41828,12 Oct 2022,,Maven,"[0,2.1.0.8)",,Git
GHSA-hw4q-585g-f92x,commons-jxpath:commons-jxpath,CWE-787,CVE-2022-40161,6 Oct 2022,,Maven,"[0,1.3]",,Git
GHSA-j4j9-7hg9-97g6,poetry,CWE-426,CVE-2022-36070,11 Oct 2022,,PyPI,"[0,1.1.9)",https://github.com/python-poetry/poetry,Git
GHSA-c7mc-q43h-5672,commons-jxpath:commons-jxpath,CWE-787,CVE-2022-40157,6 Oct 2022,,Maven,"[0,1.3]",,Git
GHSA-cfgr-75jx-h88g,browserify-shim,CWE-1321,CVE-2022-37623,31 Oct 2022,,NPM,"[0,3.8.16)",'url': 'https://github.com/thlorenz/browserify-shim'},Git
GHSA-99jc-v8qm-wjvv,commons-jxpath:commons-jxpath,CWE-787,CVE-2022-40159,6 Oct 2022,,Maven,"[0,1.3]",,Git
GHSA-92gf-p376-6r9r,rdiffweb,CWE-770,CVE-2022-3456,14 Oct 2022,,PyPI,"[0,2.5.0)",https://github.com/ikus060/rdiffweb,Git
GHSA-866w-wm4h-95c6,browserify-shim,CWE-1321,CVE-2022-37617,12 Oct 2022,,NPM,"[0,3.8.16)",'url': 'https://github.com/thlorenz/browserify-shim'},Git
GHSA-4m5p-5w5w-3jcf,com.enonic.xp:lib-auth,CWE-384,,12 Oct 2022,,Maven,"[0,7.7.4)",https://github.com/enonic/xp,Git
GHSA-5hq7-j5wq-p227,feathers-sequelize,CWE-89,CVE-2022-29822,26 Oct 2022,,NPM,"[6.0.0,6.3.4)",https://github.com/feathersjs-ecosystem/feathers-sequelize,Git
GHSA-3fhq-72hw-jqwv,rdiffweb,CWE-770,CVE-2022-3371,1 Oct 2022,,PyPI,"[0,2.5.0a3)",https://github.com/ikus060/rdiffweb,Git
GHSA-3rfm-jhwj-7488,loader-utils,CWE-1333,CVE-2022-37603,14 Oct 2022,,NPM,"[1.0.0,1.4.2)[2.0.0,2.0.4)[3.0.0,3.2.1)",'url': 'https://github.com/webpack/loader-utils'},Git
GHSA-xhw9-4wqq-x67v,rdiffweb,CWE-770,CVE-2022-3298,27 Sep 2022,,PyPI,"[0,2.4.8)",https://github.com/ikus060/rdiffweb,Git
GHSA-wrrw-crp8-979q,pageflow,,,15 Sep 2022,,RubyGems,"[0,14.5.2)[15.0.0,15.7.1)",https://github.com/codevise/pageflow,Git
GHSA-wxjj-cgcx-r3vq,tensorflow,CWE-617,CVE-2022-35959,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-wxvf-839f-jqmh,craftcms/cms,CWE-79,CVE-2022-37248,17 Sep 2022,,Composer,"[4.0.0-RC1,4.2.1)",'url': 'https://github.com/craftcms/cms'},Git
GHSA-x989-q2pq-4q5x,tensorflow,CWE-190,CVE-2022-35940,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-vwhq-pm3r-fjm9,steal,CWE-1321,CVE-2022-37266,16 Sep 2022,,NPM,"[0,2.3.0]",https://github.com/stealjs/steal,Git
GHSA-vx3x-hwph-grvw,yetiforce/yetiforce-crm,CWE-79,CVE-2022-3005,21 Sep 2022,,Composer,"[0,6.4.0]",,Git
GHSA-vxv8-r8q2-63xw,tensorflow,CWE-617,CVE-2022-35981,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-w62h-8xjm-fv49,tensorflow,CWE-617,CVE-2022-35987,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-wc4x-qmr2-rj8h,steal,CWE-1321,CVE-2022-37265,21 Sep 2022,,NPM,"[0,2.3.0]",https://github.com/stealjs/steal,Git
GHSA-wq6q-6m32-9rv9,tensorflow,CWE-617,CVE-2022-35993,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-vm7x-4qhj-rrcq,tensorflow,CWE-617,CVE-2022-35991,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-rgqx-226f-2xp4,steal,CWE-1333,CVE-2022-37259,21 Sep 2022,,NPM,"[0,2.3.0]",https://github.com/stealjs/steal,Git
GHSA-rh87-q4vg-m45j,tensorflow,CWE-190,CVE-2022-36015,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-v5xg-3q2c-c2r4,tensorflow,CWE-617,CVE-2022-35960,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-qwc8-vjh3-gm2j,yetiforce/yetiforce-crm,CWE-79,CVE-2022-3004,21 Sep 2022,,Composer,"[0,6.4.0]",,Git
GHSA-qxpx-j395-pw36,tensorflow,CWE-476,CVE-2022-35965,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-r26c-679w-mrjm,tensorflow,CWE-617,CVE-2022-36005,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-qf8g-vpwp-6579,org.apache.geode:geode-core,CWE-502,CVE-2022-37022,1 Sep 2022,,Maven,"[0,1.15.0)",,Git
GHSA-qgv4-7jhx-c72q,org.jenkins-ci.plugins:rundeck,CWE-862,CVE-2022-41234,22 Sep 2022,,Maven,"[0,3.6.12)",,Git
GHSA-p2jg-q8hw-p7gc,barbican,CWE-863,CVE-2022-23451,7 Sep 2022,,PyPI,"[0,14.0.0)",https://github.com/openstack/barbican,Git
GHSA-p2xf-8hgm-hpw5,tensorflow,CWE-617,CVE-2022-35984,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-p37p-wg92-2fc4,org.jenkins-ci.plugins:cons3rt,CWE-862,CVE-2022-41252,22 Sep 2022,,Maven,"[0,1.0.0]",,Git
GHSA-p7hr-f446-x6qf,tensorflow,CWE-617,CVE-2022-35997,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-mqh9-5jp9-6799,yetiforce/yetiforce-crm,CWE-79,CVE-2022-3000,21 Sep 2022,,Composer,"[0,6.4.0]",,Git
GHSA-mv8m-8x97-937q,tensorflow,CWE-617,CVE-2022-36004,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-m6cv-4fmf-66xf,tensorflow,CWE-617,CVE-2022-36018,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-m6vp-8q9j-whx4,tensorflow,CWE-617,CVE-2022-35983,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-mh3m-62v7-68xg,tensorflow,CWE-617,CVE-2022-36002,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-jqm7-m5q7-3hm5,tensorflow,CWE-617,CVE-2022-36001,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-jvf3-mfxv-jcqr,org.apache.pulsar:pulsar-broker,CWE-295,CVE-2022-33682,25 Sep 2022,,Maven,"[0,2.7.5)[0,2.7.5)[2.8.0,2.8.4)[2.8.0,2.8.4)[2.9.0,2.9.3)[2.9.0,2.9.3)[2.10.0,2.10.1)[2.10.0][2.10.0,2.10.1)[2.10.0]",,Git
GHSA-jvhc-5hhr-w3v5,tensorflow,CWE-617,CVE-2022-36012,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-j43h-pgmg-5hjq,tensorflow,CWE-617,CVE-2022-35989,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-jj62-mc3m-j769,feehi/cms,CWE-434,CVE-2020-21516,7 Sep 2022,,Composer,"[0,2.0.8.1)",https://github.com/liufee/cms,Git
GHSA-h5vq-gw2c-pq47,tensorflow,CWE-617,CVE-2022-35952,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-h7ff-cfc9-wmmh,tensorflow,CWE-617,CVE-2022-35990,16 Sep 2022,,PyPI,"[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)[0,2.7.2)[2.8.0,2.8.1)[2.9.0,2.9.1)",https://github.com/tensorflow/tensorflow,Git
GHSA-hhhw-99gj-p3c3,org.yaml:snakeyaml,CWE-121,CVE-2022-38750,6 Sep 2022,,Maven,"[0,1.31)",,Git
